[2026-05-17T11:11:31.938Z] === MORSALL SERVER v2 STARTING ===
[2026-05-17T11:11:31.939Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-17T11:11:31.951Z] Loaded .env.production
[2026-05-18T21:34:44.512Z] NEXTAUTH_URL: https://morsall.com
[2026-05-18T21:34:44.512Z] UPLOAD_DIR: /home/u754458241/public_html/uploads
[2026-05-18T21:34:44.940Z] Server running on port 3000
[2026-05-18T21:34:44.940Z] Uploads served from: /home/u754458241/public_html/uploads
[2026-05-18T21:34:45.961Z] === MORSALL SERVER v2 STARTING ===
[2026-05-18T21:34:45.962Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-18T21:34:45.973Z] Loaded .env.production
[2026-05-18T21:34:45.974Z] DATABASE_URL set: true
[2026-05-18T21:34:45.974Z] NEXTAUTH_URL: https://morsall.com
[2026-05-18T21:34:45.974Z] UPLOAD_DIR: /home/u754458241/public_html/uploads
[2026-05-18T21:34:46.412Z] Server running on port 3000
[2026-05-18T21:34:46.412Z] Uploads served from: /home/u754458241/public_html/uploads
[2026-05-18T21:36:53.045Z] === MORSALL SERVER v2 STARTING ===
[2026-05-18T21:36:53.046Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-18T21:36:53.058Z] Loaded .env.production
[2026-05-18T21:36:53.058Z] DATABASE_URL set: true
[2026-05-18T21:36:53.058Z] NEXTAUTH_URL: https://morsall.com
[2026-05-18T21:36:53.058Z] UPLOAD_DIR: /home/u754458241/public_html/uploads
[2026-05-18T21:36:53.474Z] Server running on port 3000
[2026-05-18T21:36:53.474Z] Uploads served from: /home/u754458241/public_html/uploads
[2026-05-18T21:37:37.525Z] === MORSALL SERVER v2 STARTING ===
[2026-05-18T21:37:37.527Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-18T21:37:37.538Z] Loaded .env.production
[2026-05-18T21:37:37.538Z] DATABASE_URL set: true
[2026-05-18T21:37:37.538Z] NEXTAUTH_URL: https://morsall.com
[2026-05-18T21:37:37.538Z] UPLOAD_DIR: /home/u754458241/public_html/uploads
[2026-05-18T21:37:37.939Z] Server running on port 3000
[2026-05-18T21:37:37.939Z] Uploads served from: /home/u754458241/public_html/uploads
[2026-05-18T21:39:27.095Z] === MORSALL SERVER v2 STARTING ===
[2026-05-18T21:39:27.096Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-18T21:39:27.108Z] Loaded .env.production
[2026-05-18T21:39:27.108Z] DATABASE_URL set: true
[2026-05-18T21:39:27.108Z] NEXTAUTH_URL: https://morsall.com
[2026-05-18T21:39:27.108Z] UPLOAD_DIR: /home/u754458241/public_html/uploads
[2026-05-18T21:39:27.522Z] Server running on port 3000
[2026-05-18T21:39:27.522Z] Uploads served from: /home/u754458241/public_html/uploads
[2026-05-18T21:39:28.459Z] === MORSALL SERVER v2 STARTING ===
[2026-05-18T21:39:28.460Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-18T21:39:28.472Z] Loaded .env.production
[2026-05-18T21:39:28.472Z] DATABASE_URL set: true
[2026-05-18T21:39:28.472Z] NEXTAUTH_URL: https://morsall.com
[2026-05-18T21:39:28.472Z] UPLOAD_DIR: /home/u754458241/public_html/uploads
[2026-05-18T21:39:28.452Z] === MORSALL SERVER v2 STARTING ===
[2026-05-18T21:39:28.453Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-18T21:39:28.465Z] Loaded .env.production
[2026-05-18T21:39:28.465Z] DATABASE_URL set: true
[2026-05-18T21:39:28.465Z] NEXTAUTH_URL: https://morsall.com
[2026-05-18T21:39:28.465Z] UPLOAD_DIR: /home/u754458241/public_html/uploads
[2026-05-18T21:39:28.881Z] Server running on port 3000
[2026-05-18T21:39:28.881Z] Uploads served from: /home/u754458241/public_html/uploads
[2026-05-18T21:39:28.891Z] Server running on port 3000
[2026-05-18T21:39:28.892Z] Uploads served from: /home/u754458241/public_html/uploads
[2026-05-18T21:51:29.999Z] === MORSALL SERVER v2 STARTING ===
[2026-05-18T21:51:30.000Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-18T21:51:30.013Z] Loaded .env.production
[2026-05-18T21:51:30.013Z] DATABASE_URL set: true
[2026-05-18T21:51:30.013Z] NEXTAUTH_URL: https://morsall.com
[2026-05-18T21:51:30.013Z] UPLOAD_DIR: /home/u754458241/public_html/uploads
[2026-05-18T21:51:30.447Z] Server running on port 3000
[2026-05-18T21:51:30.448Z] Uploads served from: /home/u754458241/public_html/uploads
[2026-05-18T21:55:02.514Z] === MORSALL SERVER v2 STARTING ===
[2026-05-18T21:55:02.515Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-18T21:55:02.529Z] Loaded .env.production
[2026-05-18T21:55:02.529Z] DATABASE_URL set: true
[2026-05-18T21:55:02.529Z] NEXTAUTH_URL: https://morsall.com
[2026-05-18T21:55:02.529Z] UPLOAD_DIR: /home/u754458241/public_html/uploads
[2026-05-18T21:55:03.023Z] Server running on port 3000
[2026-05-18T21:55:03.023Z] Uploads served from: /home/u754458241/public_html/uploads
[2026-05-18T22:03:46.683Z] === MORSALL SERVER v2 STARTING ===
[2026-05-18T22:03:46.684Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-18T22:03:46.696Z] Loaded .env.production
[2026-05-18T22:03:46.696Z] DATABASE_URL set: true
[2026-05-18T22:03:46.696Z] NEXTAUTH_URL: https://morsall.com
[2026-05-18T22:03:46.696Z] UPLOAD_DIR: /home/u754458241/public_html/uploads
[2026-05-18T22:03:47.108Z] Server running on port 3000
[2026-05-18T22:03:47.108Z] Uploads served from: /home/u754458241/public_html/uploads
[2026-05-18T22:04:23.213Z] === MORSALL SERVER v2 STARTING ===
[2026-05-18T22:04:23.214Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-18T22:04:23.226Z] Loaded .env.production
[2026-05-18T22:04:23.226Z] DATABASE_URL set: true
[2026-05-18T22:04:23.226Z] NEXTAUTH_URL: https://morsall.com
[2026-05-18T22:04:23.226Z] UPLOAD_DIR: /home/u754458241/public_html/uploads
[2026-05-18T22:04:23.648Z] Server running on port 3000
[2026-05-18T22:04:23.648Z] Uploads served from: /home/u754458241/public_html/uploads
[2026-05-18T22:55:46.496Z] === MORSALL SERVER v2 STARTING ===
[2026-05-18T22:55:46.497Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-18T22:55:46.508Z] Loaded .env.production
[2026-05-18T22:55:46.508Z] DATABASE_URL set: true
[2026-05-18T22:55:46.508Z] NEXTAUTH_URL: https://morsall.com
[2026-05-18T22:55:46.508Z] UPLOAD_DIR: /home/u754458241/public_html/uploads
[2026-05-18T22:55:46.914Z] Server running on port 3000
[2026-05-18T22:55:46.914Z] Uploads served from: /home/u754458241/public_html/uploads
[2026-05-18T23:16:01.483Z] === MORSALL SERVER v2 STARTING ===
[2026-05-18T23:16:01.484Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-18T23:16:01.496Z] Loaded .env.production
[2026-05-18T23:16:01.496Z] DATABASE_URL set: true
[2026-05-18T23:16:01.496Z] NEXTAUTH_URL: https://morsall.com
[2026-05-18T23:16:01.496Z] UPLOAD_DIR: 
[2026-05-18T23:16:01.933Z] Server running on port 3000
[2026-05-18T23:16:01.933Z] Uploads served from: /home/u754458241/domains/morsall.com/nodejs/public/uploads
[2026-05-18T23:16:33.154Z] === MORSALL SERVER v2 STARTING ===
[2026-05-18T23:16:33.155Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-18T23:16:33.166Z] Loaded .env.production
[2026-05-18T23:16:33.166Z] DATABASE_URL set: true
[2026-05-18T23:16:33.166Z] NEXTAUTH_URL: https://morsall.com
[2026-05-18T23:16:33.166Z] UPLOAD_DIR: 
[2026-05-18T23:16:33.572Z] Server running on port 3000
[2026-05-18T23:16:33.572Z] Uploads served from: /home/u754458241/domains/morsall.com/nodejs/public/uploads
[2026-05-18T23:19:47.361Z] === MORSALL SERVER v2 STARTING ===
[2026-05-18T23:19:47.362Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-18T23:19:47.373Z] Loaded .env.production
[2026-05-18T23:19:47.373Z] DATABASE_URL set: true
[2026-05-18T23:19:47.373Z] NEXTAUTH_URL: https://morsall.com
[2026-05-18T23:19:47.373Z] UPLOAD_DIR: 
[2026-05-18T23:19:47.784Z] Server running on port 3000
[2026-05-18T23:19:47.784Z] Uploads served from: /home/u754458241/domains/morsall.com/nodejs/public/uploads
[2026-05-18T23:20:07.098Z] === MORSALL SERVER v2 STARTING ===
[2026-05-18T23:20:07.099Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-18T23:20:07.111Z] Loaded .env.production
[2026-05-18T23:20:07.111Z] DATABASE_URL set: true
[2026-05-18T23:20:07.111Z] NEXTAUTH_URL: https://morsall.com
[2026-05-18T23:20:07.111Z] UPLOAD_DIR: 
[2026-05-18T23:20:07.565Z] Server running on port 3000
[2026-05-18T23:20:07.565Z] Uploads served from: /home/u754458241/domains/morsall.com/nodejs/public/uploads
[2026-05-18T23:20:08.323Z] === MORSALL SERVER v2 STARTING ===
[2026-05-18T23:20:08.324Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-18T23:20:08.335Z] Loaded .env.production
[2026-05-18T23:20:08.335Z] DATABASE_URL set: true
[2026-05-18T23:20:08.335Z] NEXTAUTH_URL: https://morsall.com
[2026-05-18T23:20:08.335Z] UPLOAD_DIR: 
[2026-05-18T23:20:08.736Z] Server running on port 3000
[2026-05-18T23:20:08.737Z] Uploads served from: /home/u754458241/domains/morsall.com/nodejs/public/uploads
[2026-05-18T23:27:57.500Z] === MORSALL SERVER v2 STARTING ===
[2026-05-18T23:27:57.501Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-18T23:27:57.512Z] Loaded .env.production
[2026-05-18T23:27:57.512Z] DATABASE_URL set: true
[2026-05-18T23:27:57.512Z] NEXTAUTH_URL: https://morsall.com
[2026-05-18T23:27:57.512Z] UPLOAD_DIR: 
[2026-05-18T23:27:57.909Z] Server running on port 3000
[2026-05-18T23:27:57.909Z] Uploads served from: /home/u754458241/domains/morsall.com/nodejs/public/uploads
[2026-05-18T23:28:22.162Z] === MORSALL SERVER v2 STARTING ===
[2026-05-18T23:28:22.163Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-18T23:28:22.174Z] Loaded .env.production
[2026-05-18T23:28:22.174Z] DATABASE_URL set: true
[2026-05-18T23:28:22.174Z] NEXTAUTH_URL: https://morsall.com
[2026-05-18T23:28:22.174Z] UPLOAD_DIR: 
[2026-05-18T23:28:22.577Z] Server running on port 3000
[2026-05-18T23:28:22.577Z] Uploads served from: /home/u754458241/domains/morsall.com/nodejs/public/uploads
[2026-05-18T23:28:23.198Z] === MORSALL SERVER v2 STARTING ===
[2026-05-18T23:28:23.199Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-18T23:28:23.211Z] Loaded .env.production
[2026-05-18T23:28:23.211Z] DATABASE_URL set: true
[2026-05-18T23:28:23.211Z] NEXTAUTH_URL: https://morsall.com
[2026-05-18T23:28:23.211Z] UPLOAD_DIR: 
[2026-05-18T23:28:23.628Z] Server running on port 3000
[2026-05-18T23:28:23.628Z] Uploads served from: /home/u754458241/domains/morsall.com/nodejs/public/uploads
[2026-05-18T23:28:33.152Z] === MORSALL SERVER v2 STARTING ===
[2026-05-18T23:28:33.153Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-18T23:28:33.164Z] Loaded .env.production
[2026-05-18T23:28:33.164Z] DATABASE_URL set: true
[2026-05-18T23:28:33.164Z] NEXTAUTH_URL: https://morsall.com
[2026-05-18T23:28:33.164Z] UPLOAD_DIR: 
[2026-05-18T23:28:33.601Z] Server running on port 3000
[2026-05-18T23:28:33.601Z] Uploads served from: /home/u754458241/domains/morsall.com/nodejs/public/uploads
[2026-05-18T23:28:53.180Z] === MORSALL SERVER v2 STARTING ===
[2026-05-18T23:28:53.181Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-18T23:28:53.192Z] Loaded .env.production
[2026-05-18T23:28:53.192Z] DATABASE_URL set: true
[2026-05-18T23:28:53.192Z] NEXTAUTH_URL: https://morsall.com
[2026-05-18T23:28:53.192Z] UPLOAD_DIR: 
[2026-05-18T23:28:53.596Z] Server running on port 3000
[2026-05-18T23:28:53.597Z] Uploads served from: /home/u754458241/domains/morsall.com/nodejs/public/uploads
[2026-05-18T23:44:59.849Z] === MORSALL SERVER v2 STARTING ===
[2026-05-18T23:44:59.850Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-18T23:44:59.861Z] Loaded .env.production
[2026-05-18T23:44:59.861Z] DATABASE_URL set: true
[2026-05-18T23:44:59.861Z] NEXTAUTH_URL: https://morsall.com
[2026-05-18T23:44:59.861Z] UPLOAD_DIR: 
[2026-05-18T23:44:59.867Z] === MORSALL SERVER v2 STARTING ===
[2026-05-18T23:44:59.868Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-18T23:44:59.880Z] Loaded .env.production
[2026-05-18T23:44:59.880Z] DATABASE_URL set: true
[2026-05-18T23:44:59.880Z] NEXTAUTH_URL: https://morsall.com
[2026-05-18T23:44:59.880Z] UPLOAD_DIR: 
[2026-05-18T23:45:00.278Z] Server running on port 3000
[2026-05-18T23:45:00.278Z] Uploads served from: /home/u754458241/domains/morsall.com/nodejs/public/uploads
[2026-05-18T23:45:00.286Z] Server running on port 3000
[2026-05-18T23:45:00.286Z] Uploads served from: /home/u754458241/domains/morsall.com/nodejs/public/uploads
[2026-05-18T23:46:48.899Z] === MORSALL SERVER v2 STARTING ===
[2026-05-18T23:46:48.900Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-18T23:46:48.912Z] Loaded .env.production
[2026-05-18T23:46:48.912Z] DATABASE_URL set: true
[2026-05-18T23:46:48.912Z] NEXTAUTH_URL: https://morsall.com
[2026-05-18T23:46:48.912Z] UPLOAD_DIR: 
[2026-05-18T23:46:49.333Z] Server running on port 3000
[2026-05-18T23:46:49.333Z] Uploads served from: /home/u754458241/domains/morsall.com/nodejs/public/uploads
[2026-05-18T23:47:55.400Z] === MORSALL SERVER v2 STARTING ===
[2026-05-18T23:47:55.401Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-18T23:47:55.413Z] Loaded .env.production
[2026-05-18T23:47:55.414Z] DATABASE_URL set: true
[2026-05-18T23:47:55.414Z] NEXTAUTH_URL: https://morsall.com
[2026-05-18T23:47:55.414Z] UPLOAD_DIR: 
[2026-05-18T23:47:55.865Z] Server running on port 3000
[2026-05-18T23:47:55.865Z] Uploads served from: /home/u754458241/domains/morsall.com/nodejs/public/uploads
[2026-05-18T23:59:56.350Z] === MORSALL SERVER v2 STARTING ===
[2026-05-18T23:59:56.351Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-18T23:59:56.362Z] Loaded .env.production
[2026-05-18T23:59:56.363Z] DATABASE_URL set: true
[2026-05-18T23:59:56.363Z] NEXTAUTH_URL: https://morsall.com
[2026-05-18T23:59:56.363Z] UPLOAD_DIR: 
[2026-05-18T23:59:56.770Z] Server running on port 3000
[2026-05-18T23:59:56.770Z] Uploads served from: /home/u754458241/domains/morsall.com/nodejs/public/uploads
[2026-05-19T00:03:15.228Z] === MORSALL SERVER v2 STARTING ===
[2026-05-19T00:03:15.229Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-19T00:03:15.243Z] Loaded .env.production
[2026-05-19T00:03:15.243Z] DATABASE_URL set: true
[2026-05-19T00:03:15.243Z] NEXTAUTH_URL: https://morsall.com
[2026-05-19T00:03:15.243Z] UPLOAD_DIR: 
[2026-05-19T00:03:15.676Z] Server running on port 3000
[2026-05-19T00:03:15.676Z] Uploads served from: /home/u754458241/domains/morsall.com/nodejs/public/uploads
[2026-05-19T00:03:17.247Z] === MORSALL SERVER v2 STARTING ===
[2026-05-19T00:03:17.248Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-19T00:03:17.259Z] Loaded .env.production
[2026-05-19T00:03:17.259Z] DATABASE_URL set: true
[2026-05-19T00:03:17.259Z] NEXTAUTH_URL: https://morsall.com
[2026-05-19T00:03:17.259Z] UPLOAD_DIR: 
[2026-05-19T00:03:17.659Z] Server running on port 3000
[2026-05-19T00:03:17.659Z] Uploads served from: /home/u754458241/domains/morsall.com/nodejs/public/uploads
[2026-05-19T00:12:15.160Z] === MORSALL SERVER v2 STARTING ===
[2026-05-19T00:12:15.161Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-19T00:12:15.173Z] Loaded .env.production
[2026-05-19T00:12:15.173Z] DATABASE_URL set: true
[2026-05-19T00:12:15.173Z] NEXTAUTH_URL: https://morsall.com
[2026-05-19T00:12:15.173Z] UPLOAD_DIR: 
[2026-05-19T00:12:15.156Z] === MORSALL SERVER v2 STARTING ===
[2026-05-19T00:12:15.157Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-19T00:12:15.169Z] Loaded .env.production
[2026-05-19T00:12:15.169Z] DATABASE_URL set: true
[2026-05-19T00:12:15.169Z] NEXTAUTH_URL: https://morsall.com
[2026-05-19T00:12:15.169Z] UPLOAD_DIR: 
[2026-05-19T00:12:15.587Z] Server running on port 3000
[2026-05-19T00:12:15.588Z] Server running on port 3000
[2026-05-19T00:12:15.588Z] Uploads served from: /home/u754458241/domains/morsall.com/nodejs/public/uploads
[2026-05-19T00:12:15.588Z] Uploads served from: /home/u754458241/domains/morsall.com/nodejs/public/uploads
[2026-05-19T01:20:12.899Z] === MORSALL SERVER v2 STARTING ===
[2026-05-19T01:20:12.900Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-19T01:20:12.912Z] Loaded .env.production
[2026-05-19T01:20:12.912Z] DATABASE_URL set: true
[2026-05-19T01:20:12.912Z] NEXTAUTH_URL: https://morsall.com
[2026-05-19T01:20:12.912Z] UPLOAD_DIR: 
[2026-05-19T01:20:13.324Z] Server running on port 3000
[2026-05-19T01:20:13.325Z] Uploads served from: /home/u754458241/domains/morsall.com/nodejs/public/uploads
[2026-05-19T01:29:09.294Z] === MORSALL SERVER v2 STARTING ===
[2026-05-19T01:29:09.295Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-19T01:29:09.308Z] Loaded .env.production
[2026-05-19T01:29:09.308Z] DATABASE_URL set: true
[2026-05-19T01:29:09.308Z] NEXTAUTH_URL: https://morsall.com
[2026-05-19T01:29:09.308Z] UPLOAD_DIR: 
[2026-05-19T01:29:09.725Z] Server running on port 3000
[2026-05-19T01:29:09.725Z] Uploads served from: /home/u754458241/domains/morsall.com/nodejs/public/uploads
[2026-05-19T02:36:35.833Z] === MORSALL SERVER v2 STARTING ===
[2026-05-19T02:36:35.834Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-19T02:36:35.845Z] Loaded .env.production
[2026-05-19T02:36:35.846Z] DATABASE_URL set: true
[2026-05-19T02:36:35.846Z] NEXTAUTH_URL: https://morsall.com
[2026-05-19T02:36:35.846Z] UPLOAD_DIR: 
[2026-05-19T02:36:36.251Z] Server running on port 3000
[2026-05-19T02:36:36.251Z] Uploads served from: /home/u754458241/domains/morsall.com/nodejs/public/uploads
[2026-05-19T02:52:07.344Z] === MORSALL SERVER v2 STARTING ===
[2026-05-19T02:52:07.345Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-19T02:52:07.357Z] Loaded .env.production
[2026-05-19T02:52:07.357Z] DATABASE_URL set: true
[2026-05-19T02:52:07.357Z] NEXTAUTH_URL: https://morsall.com
[2026-05-19T02:52:07.357Z] UPLOAD_DIR: 
[2026-05-19T02:52:07.807Z] Server running on port 3000
[2026-05-19T02:52:07.808Z] Uploads served from: /home/u754458241/domains/morsall.com/nodejs/public/uploads
[2026-05-19T03:58:24.916Z] === MORSALL SERVER v2 STARTING ===
[2026-05-19T03:58:24.917Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-19T03:58:24.929Z] Loaded .env.production
[2026-05-19T03:58:24.929Z] DATABASE_URL set: true
[2026-05-19T03:58:24.929Z] NEXTAUTH_URL: https://morsall.com
[2026-05-19T03:58:24.929Z] UPLOAD_DIR: 
[2026-05-19T03:58:25.386Z] Server running on port 3000
[2026-05-19T03:58:25.386Z] Uploads served from: /home/u754458241/domains/morsall.com/nodejs/public/uploads
[2026-05-19T04:21:40.476Z] === MORSALL SERVER v2 STARTING ===
[2026-05-19T04:21:40.477Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-19T04:21:40.488Z] Loaded .env.production
[2026-05-19T04:21:40.488Z] DATABASE_URL set: true
[2026-05-19T04:21:40.488Z] NEXTAUTH_URL: https://morsall.com
[2026-05-19T04:21:40.488Z] UPLOAD_DIR: 
[2026-05-19T04:21:40.892Z] Server running on port 3000
[2026-05-19T04:21:40.892Z] Uploads served from: /home/u754458241/domains/morsall.com/nodejs/public/uploads
[2026-05-19T04:37:32.542Z] === MORSALL SERVER v2 STARTING ===
[2026-05-19T04:37:32.543Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-19T04:37:32.554Z] Loaded .env.production
[2026-05-19T04:37:32.555Z] DATABASE_URL set: true
[2026-05-19T04:37:32.555Z] NEXTAUTH_URL: https://morsall.com
[2026-05-19T04:37:32.555Z] UPLOAD_DIR: 
[2026-05-19T04:37:33.011Z] Server running on port 3000
[2026-05-19T04:37:33.011Z] Uploads served from: /home/u754458241/domains/morsall.com/nodejs/public/uploads
[2026-05-19T04:38:28.099Z] === MORSALL SERVER v2 STARTING ===
[2026-05-19T04:38:28.100Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-19T04:38:28.112Z] Loaded .env.production
[2026-05-19T04:38:28.112Z] DATABASE_URL set: true
[2026-05-19T04:38:28.112Z] NEXTAUTH_URL: https://morsall.com
[2026-05-19T04:38:28.112Z] UPLOAD_DIR: 
[2026-05-19T04:38:28.561Z] Server running on port 3000
[2026-05-19T04:38:28.561Z] Uploads served from: /home/u754458241/domains/morsall.com/nodejs/public/uploads
[2026-05-19T04:53:03.083Z] --- PRODUCTION SERVER STARTING (AUTO-DETECT PRISMA) ---
[2026-05-19T04:53:03.084Z] Found prisma library: /home/u754458241/domains/morsall.com/nodejs/node_modules/.prisma/client/libquery_engine-debian-openssl-1.1.x.so.node
